Name,Phone_Number,Email,gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn,Attendance_Drop,Months_Served,Age_at_Joining
Yashodhara Krish,+914920100603,yashodhara.krish@gmail.com,0,1,1,1,1,6,0,33,300.78620691934844,6.0,10,0.5293070565804079,0.6972114735519419,0,-0.16790441697153402,0.0,32.2
Daksha Pillai,9194600798,daksha.pillai@yahoo.com,1,1,0,0,1,1,0,23,202.25881226356023,1.0,0,1.4679653944802329,1.2098590420926685,1,0.2581063523875644,0.0,23.0
Januja Chowdhury,+917490375482,januja.chowdhury@yahoo.com,0,1,0,0,1,12,0,32,212.38102366570573,11.0,1,3.905591239469163,3.955652489583868,0,-0.05006125011470486,1.0,31.9
Ekani Gokhale,02573785222,ekani.gokhale@hotmail.com,1,1,0,0,1,1,0,29,101.9893548456263,1.0,9,1.5827747286246705,1.6322397184862998,0,-0.04946498986162928,0.0,28.2
Ladli Mani,No Number Provided,ladli.mani@hotmail.com,1,1,0,0,0,1,1,30,201.4511377530918,1.0,4,4.1832816081322886,4.160929970890051,0,0.02235163724223721,0.0,29.7
Ikshita Kannan,4093887016,ikshita.kannan@hotmail.com,0,0,0,0,1,1,0,25,124.02767683973974,1.0,2,0.8885601036901057,0.8634375000955845,1,0.02512260359452123,0.0,24.8
Ira Varkey,+910179214339,ira.varkey@yahoo.com,0,1,1,1,1,12,1,29,267.6488899712516,12.0,10,2.3572937550286137,2.3872771676614626,0,-0.02998341263284887,0.0,28.2
Ekaja Gala,1971278006,ekaja.gala@hotmail.com,1,1,0,0,1,12,1,27,68.80976188437782,5.0,5,3.735156466994324,3.7214447654985423,0,0.013711701495781714,7.0,26.6
Isha Bhatti,0169196118,isha.bhatti@yahoo.com,0,1,1,1,1,12,0,29,10.071896219120957,12.0,6,1.9429455212131064,2.0301926045336787,0,-0.0872470833205723,0.0,28.5
Samuel Mutti,8415459663,samuel.mutti@gmail.com,1,0,0,0,1,1,0,28,147.90686107582158,1.0,1,1.6399750217650992,0.9710201634830952,1,0.6689548582820041,0.0,27.9
Wahab Wable,+915636052615,wahab.wable@hotmail.com,1,1,0,1,1,6,1,30,140.5278325658633,6.0,6,2.341299549062497,2.242707159516061,0,0.09859238954643601,0.0,29.5
Yash Dube,06520922916,yash.dube@yahoo.com,1,1,1,1,1,6,0,32,190.1434900025581,6.0,1,1.937417871594744,1.782190711691944,0,0.15522715990280012,0.0,31.9
Abeer Nath,6364401206,abeer.nath@gmail.com,1,0,1,0,1,6,0,30,168.47356814199424,6.0,1,0.2494684778476932,0.3616455376999138,0,-0.11217705985222062,0.0,29.9
Januja Keer,3840173451,januja.keer@gmail.com,0,0,1,0,1,1,1,23,286.2619089801683,1.0,1,1.846948207996394,1.6722353681133648,1,0.1747128398830291,0.0,22.9
Varsha Bhasin,01877750919,varsha.bhasin@hotmail.com,0,0,1,0,1,12,0,31,185.92254569312504,12.0,1,1.5402761802553482,1.5837430692213113,0,-0.04346688896596307,0.0,30.9
Saksham Lata,3004165542,saksham.lata@yahoo.com,1,1,0,0,1,12,0,33,205.2390266739363,12.0,1,3.3421823472303096,3.266822216515134,0,0.07536013071517544,0.0,32.9
Geetika Mittal,9204880464,geetika.mittal@yahoo.com,1,1,0,0,1,1,0,31,128.91794496752766,1.0,10,1.2452836677972592,1.4004299708863042,0,-0.15514630308904498,0.0,30.2
Vincent Saha,03094608051,vincent.saha@yahoo.com,1,1,1,1,1,6,1,28,168.1653575817181,6.0,4,2.21553982281005,2.1060491928938707,0,0.1094906299161793,0.0,27.7
Turvi Bains,4915267721,turvi.bains@yahoo.com,1,1,1,0,1,12,1,30,238.3626062455386,12.0,1,2.6050380789808902,2.625267914805991,0,-0.02022983582510074,0.0,29.9
Sachi Tailor,No Number Provided,sachi.tailor@yahoo.com,0,1,0,0,0,6,1,29,54.00444376263541,6.0,4,2.0488005702020247,2.069028956214664,0,-0.020228386012639543,0.0,28.7
Benjamin Kanda,+911220292376,benjamin.kanda@gmail.com,0,1,0,0,1,1,1,24,14.70776355941858,1.0,2,0.9709439113945356,1.0160618249461206,1,-0.04511791355158501,0.0,23.8
Varsha Rajagopal,+915724762000,varsha.rajagopal@gmail.com,1,1,0,0,1,1,0,24,114.67628726390149,1.0,2,2.5773590383674505,2.4916078003158884,0,0.08575123805156215,0.0,23.8
Unnati Vasa,2881130408,unnati.vasa@gmail.com,0,1,0,0,1,1,1,27,34.54852970227054,1.0,1,1.8486259260085365,2.334089270363126,1,-0.4854633443545897,0.0,26.9
Rishi Bhakta,+919207755243,rishi.bhakta@gmail.com,1,1,0,1,1,12,0,29,0.2516057215197094,12.0,7,1.3041489297360576,1.2260577350828206,0,0.078091194653237,0.0,28.4
Pahal Badami,+915930828769,pahal.badami@gmail.com,1,0,1,0,1,6,0,32,50.70322709879865,6.0,2,2.172535199821279,2.0811092205447967,0,0.09142597927648222,0.0,31.8
Niharika Sekhon,08670571023,niharika.sekhon@gmail.com,0,1,0,0,1,1,1,34,113.50853406945402,1.0,1,3.3791745537350004,3.2864551063194383,0,0.09271944741556215,0.0,33.9
Christopher Acharya,00549393237,christopher.acharya@yahoo.com,1,1,0,0,1,1,0,22,8.986968460309654,1.0,2,1.264489887514212,0.3034955548234187,1,0.9609943326907934,0.0,21.8
Pooja Mallick,04877949959,pooja.mallick@gmail.com,0,0,1,0,1,12,1,31,88.95602605095844,12.0,3,3.409635455051572,3.355526130940332,0,0.05410932411124003,0.0,30.8
Hiral Pall,03720689376,hiral.pall@hotmail.com,1,1,0,0,1,6,0,34,180.9639804439948,6.0,2,1.6237682350994829,1.7240637953471758,0,-0.10029556024769293,0.0,33.8
Avni Chandra,7111050420,avni.chandra@yahoo.com,0,1,1,0,1,12,1,29,29.08594763238379,12.0,6,2.6106602157332133,2.692600842830851,0,-0.08194062709763772,0.0,28.5
Jack Kuruvilla,08486675554,jack.kuruvilla@hotmail.com,0,1,0,0,1,1,1,25,136.3851303811885,1.0,2,2.129486222321632,1.6276333021436291,1,0.5018529201780031,0.0,24.8
Nitesh Varma,03440747204,nitesh.varma@hotmail.com,0,0,1,0,1,1,0,24,33.95706944251225,1.0,0,2.186045323149556,1.6227287369455516,1,0.5633165862040044,0.0,24.0
Rudra Ganguly,+913620961206,rudra.ganguly@hotmail.com,0,1,1,0,1,6,0,28,141.35829747011712,3.0,1,1.4353589273493368,1.2085476271173046,0,0.22681130023203222,3.0,27.9
Isaiah Boase,04245115014,isaiah.boase@hotmail.com,0,1,0,0,1,1,0,27,183.18661573480875,1.0,0,1.1450885600182206,0.1459716440989145,1,0.9991169159193061,0.0,27.0
Aishani Gaba,+918831027947,aishani.gaba@gmail.com,1,1,1,1,1,6,0,24,18.20439970774214,5.0,0,0.0,0.0,1,0.0,1.0,24.0
Dipta Chopra,+912012781185,dipta.chopra@hotmail.com,0,0,1,0,1,12,0,20,12.668363278842364,12.0,1,1.8226031153569429,2.0467844084807574,1,-0.22418129312381452,0.0,19.9
Ishwar Tara,03271350729,ishwar.tara@yahoo.com,0,1,0,0,1,12,1,30,125.7781189271654,8.0,8,4.065696139396842,4.124446543856648,0,-0.05875040445980684,4.0,29.3
Aahana Memon,7706114176,aahana.memon@hotmail.com,1,1,0,0,1,6,0,33,107.47692285698145,6.0,1,2.6254948016477404,2.7113235560322986,0,-0.08582875438455817,0.0,32.9
Aashi Mahajan,9557483674,aashi.mahajan@yahoo.com,1,1,0,0,1,1,0,34,296.5848256970058,1.0,2,2.5702237964945582,2.6796305748491003,0,-0.10940677835454204,0.0,33.8
Harrison Samra,06045815806,harrison.samra@yahoo.com,0,1,1,0,1,6,1,28,135.92394807638442,6.0,4,1.1560132749584389,1.1337600345380738,0,0.022253240420365028,0.0,27.7
Oscar Roy,0359875095,oscar.roy@yahoo.com,1,1,1,1,1,12,1,26,81.02467690501004,12.0,1,0.3515172388753547,0.0,1,0.3515172388753547,0.0,25.9
Kamya Yohannan,5528868858,kamya.yohannan@yahoo.com,0,1,0,0,1,6,0,26,276.9727239403987,6.0,2,1.3023459634866936,1.3543365765481112,0,-0.05199061306141761,0.0,25.8
Dalbir Prakash,No Number Provided,dalbir.prakash@gmail.com,1,1,1,0,0,12,0,36,121.40472330921487,12.0,3,2.156024554868964,2.200048430980333,0,-0.04402387611136893,0.0,35.8
Wakeeta Chada,+912959091794,wakeeta.chada@gmail.com,1,1,0,0,1,1,0,26,13.818039425637489,1.0,4,2.6173725901139058,2.609531405387138,0,0.007841184726767647,0.0,25.7
Vanya Mallick,05671082270,vanya.mallick@hotmail.com,1,1,1,1,1,12,1,31,259.52812173263027,10.0,1,3.6034326513223975,3.84691542793278,0,-0.24348277661038242,2.0,30.9
Sachi Kale,+917316782670,sachi.kale@hotmail.com,0,1,1,0,1,1,0,28,17.900822157981374,1.0,3,0.8535080115328393,0.8162671952117867,0,0.03724081632105258,0.0,27.8
Zansi Kata,06076810228,zansi.kata@hotmail.com,0,1,0,0,1,12,0,32,182.6722908335252,12.0,2,3.329786791601202,3.2184141214522737,0,0.11137267014892815,0.0,31.8
Quincy Jayaraman,+917735835542,quincy.jayaraman@gmail.com,1,1,0,0,1,1,0,29,47.2771036272527,1.0,4,2.0115817544542534,1.998764651157465,0,0.012817103296788313,0.0,28.7
Zilmil Goswami,9399416363,zilmil.goswami@gmail.com,1,0,0,0,1,1,0,27,169.4381176716474,1.0,2,0.4848650493285653,0.2193944717218964,1,0.26547057760666887,0.0,26.8
Ryan Suri,+919202453272,ryan.suri@gmail.com,0,0,0,0,1,6,1,34,36.45223616227229,6.0,0,2.499141655403609,2.511934881139163,0,-0.012793225735554081,0.0,34.0
Fitan Deshmukh,+910090057444,fitan.deshmukh@gmail.com,0,1,1,0,1,6,1,33,40.37335229335008,6.0,8,1.460942166269109,1.3737401997506398,0,0.08720196651846934,0.0,32.3
Ansh Sachdev,0322978291,ansh.sachdev@gmail.com,1,1,0,0,1,12,1,31,165.97620034542945,12.0,14,3.630721114113904,3.706808205559376,0,-0.07608709144547188,0.0,29.8
Bhavna Pandit,5753746677,bhavna.pandit@gmail.com,0,1,0,0,1,1,0,30,74.34431129853206,1.0,4,1.255768996315928,0.3928425088367262,1,0.8629264874792018,0.0,29.7
Turvi Lad,1562035624,turvi.lad@yahoo.com,1,1,0,0,1,1,1,37,11.378760075966325,1.0,4,3.4440015046160184,3.3994105266453416,0,0.04459097797067679,0.0,36.7
Aarnav Sen,+918400526668,aarnav.sen@yahoo.com,1,1,1,1,1,1,0,35,282.39843646056687,1.0,3,2.276138868636856,2.2097276678951694,0,0.06641120074168683,0.0,34.8
Ishaan Choudhry,08299029265,ishaan.choudhry@yahoo.com,0,1,1,0,1,1,1,31,160.61505908560832,1.0,2,3.435170555370037,3.3176872934923747,0,0.11748326187766223,0.0,30.8
Rachit Varghese,+914231901484,rachit.varghese@yahoo.com,1,1,1,0,1,1,0,28,269.9964578377976,1.0,1,1.1408086941189457,0.3919918740774016,1,0.7488168200415442,0.0,27.9
Pushti Srinivasan,No Number Provided,pushti.srinivasan@gmail.com,0,1,1,1,0,12,1,34,68.27358904357806,12.0,3,2.8859360034305674,2.9173792788783124,0,-0.031443275447744945,0.0,33.8
Janya Rege,No Number Provided,janya.rege@gmail.com,1,1,0,0,0,1,1,29,25.030533597565352,1.0,2,3.002852688755725,2.5251593248291786,1,0.4776933639265466,0.0,28.8
Chatresh Chaudhary,1958701315,chatresh.chaudhary@hotmail.com,0,1,0,0,1,6,1,26,286.759012206373,4.0,5,0.5454678532193036,0.6084150946337078,0,-0.06294724141440422,2.0,25.6
Nilima Raju,+910922616531,nilima.raju@hotmail.com,1,0,1,0,1,6,0,30,297.1898155902279,5.0,4,1.778190214401583,1.7748998879529598,0,0.0032903264486232597,1.0,29.7
Pushti Sinha,+916974700260,pushti.sinha@hotmail.com,1,1,1,0,1,12,1,28,335.11655099091126,11.0,3,2.320505375080529,2.4631894728913286,0,-0.1426840978107995,1.0,27.8
Ishaan Gara,No Number Provided,ishaan.gara@yahoo.com,1,1,0,0,0,1,0,28,107.85798354841472,1.0,10,1.3462173891357712,1.3132338234726102,0,0.03298356566316096,0.0,27.2
Max Ray,5860424193,max.ray@gmail.com,0,1,0,0,1,1,1,26,172.2210791668222,1.0,8,0.0,0.0128250159706654,0,-0.0128250159706654,0.0,25.3
Xavier Oommen,05623120501,xavier.oommen@gmail.com,1,1,1,0,1,1,0,34,8.698360222169057,1.0,1,1.7771020154364574,1.6718439555730482,0,0.10525805986340919,0.0,33.9
Anthony Sane,2106436383,anthony.sane@gmail.com,1,0,1,1,1,1,0,30,291.72271633686483,1.0,1,1.7750563850994858,2.066395315525369,1,-0.2913389304258831,0.0,29.9
Faqid Sekhon,+910503152269,faqid.sekhon@gmail.com,0,1,0,0,1,12,1,24,44.03701821599165,11.0,5,3.4286725288375903,3.4697106635427546,0,-0.041038134705164264,1.0,23.6
Reva Buch,01993948291,reva.buch@gmail.com,1,1,0,0,1,1,0,31,69.47306472683435,1.0,1,0.5674667060743143,0.0,1,0.5674667060743143,0.0,30.9
Aradhana Badal,02313378848,aradhana.badal@hotmail.com,1,1,1,1,1,12,0,29,167.5114834764292,11.0,9,1.7666883339583568,1.7898822321053554,0,-0.02319389814699857,1.0,28.2
Chakrika Gandhi,+919968531758,chakrika.gandhi@yahoo.com,1,1,1,0,1,12,0,29,242.37439212044157,10.0,17,1.7832842733038636,2.0007454680233474,0,-0.21746119471948377,2.0,27.6
Vincent Tak,4176225037,vincent.tak@hotmail.com,1,1,1,1,1,6,0,21,134.68930940013954,6.0,1,1.9821387109158253,2.72003469892956,1,-0.7378959880137348,0.0,20.9
Veer Khalsa,+914107454310,veer.khalsa@hotmail.com,0,1,0,1,1,1,0,31,195.2690628447768,1.0,5,1.7403048091716382,1.834633042760124,0,-0.09432823358848585,0.0,30.6
Reva Sood,+912207929599,reva.sood@hotmail.com,0,1,0,0,1,1,1,28,188.10770206662025,1.0,1,1.2859396372840657,0.6055698160883477,1,0.680369821195718,0.0,27.9
Anusha Bava,0454986750,anusha.bava@gmail.com,0,1,1,0,1,6,0,31,246.42337210346105,6.0,3,2.124553281906617,2.0966082840459257,0,0.027944997860691156,0.0,30.8
Lohit Atwal,01669979084,lohit.atwal@yahoo.com,1,1,0,0,1,1,0,31,256.05854198409713,1.0,0,3.3635034879946684,3.282305419172081,0,0.08119806882258729,0.0,31.0
Arjun Bawa,8857345191,arjun.bawa@hotmail.com,0,1,0,0,1,1,1,31,57.73976157375759,1.0,1,0.9526132981972594,1.305268599482742,1,-0.3526553012854826,0.0,30.9
Vinaya Oak,03656631068,vinaya.oak@yahoo.com,1,1,0,1,1,1,1,30,66.3113215725881,1.0,1,2.5031443865374103,2.426164178576767,0,0.0769802079606432,0.0,29.9
Mitesh Behl,03817801623,mitesh.behl@hotmail.com,0,1,1,1,1,6,0,35,77.83612466614166,6.0,2,3.0419484451691337,3.1962754254304206,0,-0.154326980261287,0.0,34.8
Ladli Memon,9116216829,ladli.memon@gmail.com,0,1,0,0,1,1,0,25,125.38205632830216,1.0,0,1.2262020012853865,0.1267186623781677,1,1.0994833389072187,0.0,25.0
Neel Madan,3972859070,neel.madan@yahoo.com,1,1,0,0,1,1,0,25,108.82961742873856,1.0,0,0.3574285446053513,0.0105157083168308,1,0.3469128362885205,0.0,25.0
Charan Radhakrishnan,09552057650,charan.radhakrishnan@hotmail.com,0,1,0,0,1,1,0,32,143.670704592324,1.0,5,2.623186665009201,2.67276060154316,0,-0.04957393653395892,0.0,31.6
Geetika Wali,0112666625,geetika.wali@hotmail.com,0,1,0,0,1,6,1,30,201.62261459747648,6.0,11,0.8620829618188512,0.7676862757622225,0,0.09439668605662876,0.0,29.1
Arin Patla,06214764044,arin.patla@yahoo.com,1,1,0,1,1,1,0,27,246.69367492221429,1.0,1,2.7619983585702976,2.7857307350955485,0,-0.023732376525250842,0.0,26.9
Ekani Dora,+913454887118,ekani.dora@yahoo.com,1,1,0,0,1,1,1,30,40.61909553530333,1.0,2,3.6581749937017625,3.757525032812716,0,-0.09935003911095341,0.0,29.8
Ucchal Munshi,07663017671,ucchal.munshi@hotmail.com,1,0,1,0,1,1,0,25,44.18723785316519,1.0,4,3.000335960920413,3.059641515682655,0,-0.05930555476224164,0.0,24.7
Dalbir Kamdar,No Number Provided,dalbir.kamdar@yahoo.com,0,1,1,1,0,1,0,29,347.4766244291207,1.0,3,0.0,0.0735318270008015,0,-0.0735318270008015,0.0,28.8
Reva Deol,No Number Provided,reva.deol@gmail.com,1,1,0,0,0,1,0,28,37.133889861926185,1.0,4,0.6446670965069963,0.5630175891024572,0,0.08164950740453902,0.0,27.7
Vanya Sehgal,+910348300119,vanya.sehgal@hotmail.com,1,1,0,0,1,1,0,27,373.69665012264016,1.0,3,2.66375416288722,2.617758568436808,0,0.045995594450412014,0.0,26.8
Wahab Bassi,No Number Provided,wahab.bassi@hotmail.com,0,1,1,1,0,6,0,25,221.0165363585588,5.0,11,4.189935757338596,4.112302107310101,0,0.07763365002849465,1.0,24.1
Rehaan Pandey,02904625708,rehaan.pandey@hotmail.com,0,1,0,0,1,6,1,30,115.76395675061,6.0,1,3.238065120191944,3.340597972134382,0,-0.102532851942438,0.0,29.9
Ishani Pillai,6562410801,ishani.pillai@gmail.com,0,1,0,0,1,6,1,36,184.7275893696425,6.0,4,2.77318654848778,2.88072822166314,0,-0.10754167317535979,0.0,35.7
Madhav Thakur,+916504254145,madhav.thakur@gmail.com,1,1,0,1,1,12,0,32,96.8778279807333,11.0,0,1.6355156702923832,1.7566272038702082,0,-0.121111533577825,1.0,32.0
Warinder Narain,9994252741,warinder.narain@yahoo.com,0,1,1,0,1,12,0,32,155.69039514242868,11.0,1,2.0666053460326594,2.1299908747433114,0,-0.06338552871065195,1.0,31.9
Meghana Sagar,7949597173,meghana.sagar@gmail.com,0,1,0,0,1,1,1,26,46.8816463551746,1.0,1,1.33058660471976,2.30162877543228,1,-0.9710421707125201,0.0,25.9
Jonathan Sidhu,01558447999,jonathan.sidhu@yahoo.com,0,1,1,0,1,12,0,23,112.06578405969204,12.0,4,2.029896654954061,1.884602977188074,0,0.14529367776598723,0.0,22.7
Ronith Deshpande,04361521643,ronith.deshpande@gmail.com,0,0,1,0,1,1,0,28,182.8335865538585,1.0,3,1.0887888021305865,0.1431245785353502,1,0.9456642235952363,0.0,27.8
Oliver Basak,9725599753,oliver.basak@hotmail.com,1,1,0,0,1,12,1,33,220.2483412893764,10.0,3,2.168651413431625,2.4284554241319705,0,-0.2598040107003454,2.0,32.8
Kashish Deol,+913698060924,kashish.deol@gmail.com,1,1,0,0,1,1,0,34,254.1477487038254,1.0,2,1.2837492625792253,1.1469424561045078,0,0.13680680647471744,0.0,33.8
Lakshmi Gour,5165262497,lakshmi.gour@yahoo.com,1,1,0,0,1,1,0,23,87.04726534641478,1.0,0,2.0476690233459185,1.111466017240918,1,0.9362030061050004,0.0,23.0
Udant Bala,No Number Provided,udant.bala@yahoo.com,1,0,1,0,0,1,0,33,181.72106467836244,1.0,5,2.079161150839295,2.1177217408984563,0,-0.03856059005916146,0.0,32.6
Nicholas Gopal,+914608214709,nicholas.gopal@hotmail.com,1,1,0,1,1,1,0,25,226.61709089768232,1.0,0,0.1530703206985866,0.0,1,0.1530703206985866,0.0,25.0
Balvan Bose,9973723930,balvan.bose@yahoo.com,1,1,1,1,1,12,0,26,218.2067708828048,9.0,12,1.9264750389365468,1.98287189003692,0,-0.05639685110037318,3.0,25.0
Aadhya Lata,03521623466,aadhya.lata@hotmail.com,1,0,1,0,1,12,0,27,65.96071362808406,11.0,2,1.1204629901243106,1.2086633962353188,0,-0.08820040611100821,1.0,26.8
Advik Nayar,6227382811,advik.nayar@gmail.com,1,1,0,0,1,1,0,26,42.631634858158186,1.0,1,1.7571677625838733,1.4396342734983572,1,0.31753348908551615,0.0,25.9
Ansh Khatri,00842123698,ansh.khatri@hotmail.com,0,1,1,0,1,6,0,29,50.5206112942493,5.0,11,0.239958274833147,0.3340948201491426,0,-0.0941365453159956,1.0,28.1
Chaitanya Cherian,9324965461,chaitanya.cherian@hotmail.com,1,1,1,0,1,1,0,25,209.0099382833044,1.0,1,3.438155551591577,3.4625618237236946,0,-0.024406272132117657,0.0,24.9
Sara Balay,01584085975,sara.balay@yahoo.com,1,1,1,1,1,6,1,30,110.60719017196251,6.0,4,2.0607868626479475,1.8991976801617951,0,0.1615891824861524,0.0,29.7
Amruta Venkatesh,06316880922,amruta.venkatesh@gmail.com,0,1,1,1,1,12,1,35,231.25148642944697,12.0,1,2.3198399988122973,2.4362903782742955,0,-0.11645037946199821,0.0,34.9
Banjeet Ram,No Number Provided,banjeet.ram@hotmail.com,0,1,1,0,0,12,1,29,154.66267019173418,12.0,2,3.02367160490216,2.910868042092424,0,0.11280356280973614,0.0,28.8
Chakradev Nagy,+912791176137,chakradev.nagy@gmail.com,0,1,1,1,1,1,1,29,23.59773876820916,1.0,12,2.2833086964080693,2.1676221695692584,0,0.11568652683881098,0.0,28.0
Zinal Chaudhuri,0689683714,zinal.chaudhuri@yahoo.com,0,1,0,0,1,12,1,26,129.75202384914837,12.0,18,0.1951293570736805,0.2572943556886992,0,-0.062164998615018674,0.0,24.5
Gopal Chaudry,02221697943,gopal.chaudry@gmail.com,1,1,1,0,1,6,1,31,66.25946303488044,5.0,7,3.3589803105560714,3.3466497902066736,0,0.012330520349397744,1.0,30.4
Zashil Saini,3168435206,zashil.saini@gmail.com,0,1,0,1,1,1,0,25,248.09034500920583,1.0,4,0.5640620567643199,0.482753308310815,0,0.08130874845350489,0.0,24.7
Chandran Bhatt,03107612333,chandran.bhatt@yahoo.com,1,0,1,0,1,1,1,27,72.6199236434882,1.0,2,0.5189579659381715,0.8399439917517977,1,-0.32098602581362623,0.0,26.8
Vyanjana Sankar,No Number Provided,vyanjana.sankar@hotmail.com,0,1,0,0,0,1,0,34,88.65325999456734,1.0,5,0.0,0.1503259643365075,0,-0.1503259643365075,0.0,33.6
Wriddhish Hora,7861769922,wriddhish.hora@yahoo.com,1,1,1,1,1,6,1,31,30.383699633993345,6.0,6,1.0649592496649438,1.0526618021952892,0,0.012297447469654665,0.0,30.5
Bhanumati Subramaniam,6569110798,bhanumati.subramaniam@yahoo.com,0,1,0,0,1,6,1,28,87.07362077534418,6.0,3,1.6929201164505736,1.634766448303734,0,0.05815366814683953,0.0,27.8
Harshil Bhasin,7887594978,harshil.bhasin@yahoo.com,0,1,1,1,1,6,0,36,165.19709726665874,6.0,2,2.747704377246359,2.9186271701432496,0,-0.17092279289689039,0.0,35.8
Devika Narang,8581859530,devika.narang@gmail.com,0,1,1,1,1,6,0,31,225.14273861142945,5.0,4,1.9410500368754389,2.087174850392847,0,-0.14612481351740803,1.0,30.7
Henry Ahuja,No Number Provided,henry.ahuja@yahoo.com,0,1,1,1,0,12,1,27,215.2804569557356,12.0,1,2.20401426368777,2.3121743339643706,0,-0.10816007027660035,0.0,26.9
Yashawini Nayar,No Number Provided,yashawini.nayar@hotmail.com,1,1,1,0,0,1,0,32,49.11450659978436,1.0,2,2.159024385591522,2.1206197660012607,0,0.0384046195902612,0.0,31.8
Aditya Narayanan,+919473961819,aditya.narayanan@gmail.com,0,1,1,0,1,1,1,26,24.39244683257388,1.0,1,1.3990845761747974,0.8543280030357805,1,0.5447565731390169,0.0,25.9
Ganga Kala,No Number Provided,ganga.kala@hotmail.com,1,1,1,1,0,12,1,28,100.40590664803464,10.0,3,1.1508199184372914,1.154683076817441,0,-0.0038631583801496117,2.0,27.8
Yuvraj Shroff,08861157921,yuvraj.shroff@yahoo.com,0,1,1,1,1,12,1,31,268.09749330459226,12.0,3,2.256585929475788,2.3037060305863823,0,-0.04712010111059417,0.0,30.8
Mahika Rattan,7629645031,mahika.rattan@gmail.com,1,1,0,0,1,1,0,33,148.41227395490984,1.0,4,3.680794076109901,3.673219145922413,0,0.007574930187488338,0.0,32.7
Indira Taneja,05539792345,indira.taneja@gmail.com,0,1,0,0,1,6,0,33,44.28587572770049,6.0,8,2.6660281500067984,2.6540282043127053,0,0.011999945694093128,0.0,32.3
Lipika Agrawal,6697354666,lipika.agrawal@hotmail.com,0,1,0,0,1,1,0,29,172.76532280713425,1.0,1,1.4323521890577144,0.8004160547605503,1,0.6319361342971641,0.0,28.9
Samesh Yadav,+911204484130,samesh.yadav@hotmail.com,1,0,0,0,1,1,0,31,59.989137053215245,1.0,2,1.2824074797425435,1.3343472917297117,0,-0.05193981198716813,0.0,30.8
Veda Zacharia,1753875594,veda.zacharia@gmail.com,0,1,1,1,1,12,1,32,189.54338123925373,12.0,9,2.3925060220162937,2.465889002479801,0,-0.07338298046350733,0.0,31.2
Bakhshi Sahota,04508007696,bakhshi.sahota@gmail.com,1,1,0,0,1,1,1,28,36.21724356957984,1.0,0,1.84970410354444,0.95170539838541,1,0.8979987051590299,0.0,28.0
Ekaja Tank,4168093509,ekaja.tank@gmail.com,0,0,0,0,1,1,0,27,180.3748297782473,1.0,0,0.9449279602181327,0.4213374387340162,1,0.5235905214841166,0.0,27.0
Daksha Rege,2160635505,daksha.rege@yahoo.com,0,1,0,0,1,1,1,25,137.02392226061514,1.0,6,2.249212003633437,2.189967452779776,0,0.05924455085366098,0.0,24.5
Anamika Toor,9915312440,anamika.toor@gmail.com,0,1,1,1,1,6,0,31,190.4271570692275,6.0,4,1.2044397887331515,1.0730368229104952,0,0.13140296582265631,0.0,30.7
Bimala Hora,+916917019124,bimala.hora@yahoo.com,0,1,0,0,1,1,1,41,310.4635781432829,1.0,1,0.3242601293222539,0.420895460438815,0,-0.09663533111656109,0.0,40.9
Yoshita Dhillon,7988623168,yoshita.dhillon@yahoo.com,0,1,0,0,1,1,0,34,121.21693882663963,1.0,1,1.7235899189898445,1.6592956754227424,0,0.06429424356710212,0.0,33.9
Qabil Savant,09604833259,qabil.savant@gmail.com,1,1,1,1,1,12,0,27,341.5808309351034,12.0,4,1.8409579981473607,1.7907373815086425,0,0.05022061663871824,0.0,26.7
Indali Sarna,01080403119,indali.sarna@hotmail.com,1,1,0,0,1,1,1,26,258.0972448369472,1.0,8,3.730467378892389,3.9074178734298814,0,-0.17695049453749245,0.0,25.3
Agastya Divan,No Number Provided,agastya.divan@yahoo.com,0,1,1,0,0,1,0,25,252.73277124561287,1.0,0,1.0161343283796844,0.4759805878479966,1,0.5401537405316879,0.0,25.0
